Grid_ID,Temperature_Difference_Mid_Century,Temperature_Difference_End_of_Century
71158,4.577118,8.675049
71159,4.5634766,8.670227
71160,4.5487976,8.664795
71161,4.534546,8.659851
71162,4.5184326,8.654602
71163,4.509369,8.657928
71164,4.500183,8.656769
71165,4.4903564,8.653534
71166,4.474457,8.648224
71167,4.4694824,8.654968
71168,4.46402,8.65509
71169,4.458557,8.658356
71170,4.4524536,8.666565
71171,4.449341,8.674744
71172,4.44812,8.684387
71173,4.440399,8.687775
71174,4.439453,8.698364
71175,4.4346924,8.705902
71176,4.4266357,8.712799
71177,4.4212036,8.718353
71178,4.4161987,8.732941
71179,4.4124146,8.744598
71180,4.418152,8.763611
71181,4.414795,8.770233
71182,4.417053,8.786163
71183,4.414856,8.795624
71184,4.410034,8.805359
71185,4.40979,8.815491
71186,4.4136963,8.832489
71187,4.4187927,8.849915
71188,4.4154053,8.864044
71189,4.408844,8.880249
71190,4.4102173,8.903839
71191,4.4094543,8.922211
71192,4.401428,8.937927
71193,4.3967285,8.955536
71194,4.3974304,8.973663
71195,4.4022217,8.99231
71196,4.3992004,9.015106
71197,4.3967285,9.031433
71198,4.395813,9.048645
71199,4.3973083,9.063751
71200,4.3997803,9.079681
71201,4.3959045,9.097961
71202,4.3986206,9.1137085
71203,4.397217,9.119904
71204,4.3924866,9.127747
71205,4.391632,9.135223
71206,4.3929443,9.140717
71207,4.383026,9.136902
71208,4.383667,9.145264
71209,4.3771973,9.145416
71210,4.369293,9.144592
71211,4.3658447,9.148529
71212,4.3602295,9.146912
71213,4.3604736,9.152893
71214,4.3580627,9.154816
71215,4.353363,9.154358
71216,4.3562927,9.15741
71217,4.352783,9.1588745
71218,4.353363,9.159729
71219,4.353119,9.156158
71220,4.358856,9.160522
71221,4.3572693,9.158325
71222,4.360077,9.155365
71223,4.360016,9.155182
71224,4.3644104,9.158722
71225,4.3733826,9.16275
71226,4.3724365,9.164917
71227,4.3704224,9.161957
71228,4.371887,9.157349
71229,4.370056,9.150665
71230,4.365509,9.142883
71231,4.3642883,9.140045
71232,4.3651733,9.139496
71233,4.3665466,9.140137
71234,4.3709717,9.143616
71235,4.368927,9.144745
71236,4.359741,9.139587
71237,4.360718,9.138275
71238,4.354553,9.136597
71239,4.352417,9.135468
71240,4.3558655,9.132782
71241,4.350586,9.129028
71242,4.347992,9.12558
71243,4.341858,9.124664
71244,4.3337708,9.123627
71245,4.3322144,9.121368
71246,4.3323975,9.119141
71247,4.3368225,9.119141
71248,4.3345947,9.116669
71249,4.3275757,9.115906
71250,4.32724,9.120758
71251,4.331787,9.124878
71252,4.328186,9.127289
71253,4.329254,9.12854
71254,4.333374,9.134979
71255,4.3341064,9.13974
71256,4.3387756,9.145782
71257,4.341614,9.154358
71258,4.34079,9.16153
71259,4.344513,9.173798
71260,4.34671,9.184387
71261,4.348358,9.195068
71262,4.355591,9.210907
71263,4.3540955,9.216064
71264,4.356842,9.224976
71265,4.358246,9.233856
71266,4.3557434,9.2404785
71267,4.359375,9.25412
71268,4.3543396,9.265472
71269,4.3580017,9.2795105
71270,4.356842,9.286682
71271,4.35318,9.293488
71272,4.3410034,9.2951355
71273,4.330963,9.294708
71274,4.3213806,9.295654
71275,4.309082,9.29657
71276,4.298584,9.296295
71277,4.284851,9.294739
71278,4.2736816,9.289764
71279,4.2614136,9.290619
71280,4.240143,9.28421
71281,4.2286377,9.284393
71282,4.218872,9.287537
71283,4.2073364,9.287811
71284,4.1979675,9.292786
71285,4.186676,9.292084
71286,4.178894,9.299194
71287,4.17453,9.308838
71288,4.1766357,9.319702
71289,4.175476,9.33252
71290,4.172638,9.340698
71291,4.171295,9.350159
71292,4.1652527,9.354065
71293,4.1593323,9.360168
71294,4.151581,9.365936
71295,4.148102,9.370728
71296,4.13208,9.365601
71297,4.126892,9.359589
71298,4.1226807,9.354065
71299,4.107971,9.345215
71300,4.098114,9.336548
71301,4.0855713,9.320648
71302,4.0647583,9.303589
71303,4.0527344,9.284393
71304,4.0386047,9.262878
71305,4.0223083,9.243713
71306,4.0004883,9.2126465
71307,3.982544,9.192139
71308,3.9629211,9.167358
71309,3.9467468,9.1484375
71310,3.9336853,9.131622
71311,3.9233704,9.111877
71312,3.9005127,9.087189
71313,3.8828125,9.072205
71314,3.8665771,9.056335
71315,3.8570251,9.05191
71316,3.8538208,9.055054
71317,3.846222,9.057617
71318,3.8435974,9.060883
71319,3.8395996,9.069336
71320,3.8371887,9.07962
71321,3.8366394,9.093079
71322,3.8344421,9.109161
71323,3.83667,9.126068
71324,3.8391113,9.145142
71325,3.8384094,9.160431
71326,3.8331604,9.172302
71327,3.8353577,9.187103
71328,3.8351135,9.19873
71329,3.8347473,9.210205
71330,3.8344421,9.214355
71331,3.8177185,9.1987
71332,3.816864,9.200867
71333,3.802826,9.188019
71334,3.7904968,9.161835
71335,3.7807007,9.138763
71336,3.7680054,9.11676
71337,3.7539978,9.080872
71338,3.7663574,9.095093
71339,3.7764893,9.094513
71340,3.7841492,9.109924
71341,3.7936096,9.113678
71342,3.8092346,9.14035
71343,3.8233337,9.163391
71344,3.839569,9.192535
71345,3.8826904,9.248688
71346,3.908722,9.290527
71347,3.9141235,9.336365
71348,3.937683,9.383789
71349,3.9562073,9.42984
71350,3.9903564,9.490448
71351,4.024597,9.537445
71352,4.0439453,9.580841
71353,4.0743103,9.625641
71354,4.0998535,9.668579
71355,4.12442,9.694702
71356,4.1326294,9.709381
71357,4.1434937,9.731903
71358,4.1483154,9.738556
71359,4.1428833,9.739532
71360,4.1383667,9.736847
71361,4.136383,9.745697
71362,4.129608,9.74469
71363,4.122589,9.731781
71364,4.1106567,9.714844
71365,4.0965576,9.696106
71366,4.099518,9.683136
71367,4.090027,9.6588745
71368,4.089142,9.634796
71369,4.0781555,9.601105
71370,4.061371,9.567383
71371,4.0455017,9.540985
71372,4.035736,9.507568
71373,4.0145264,9.471558
71374,3.9931946,9.429657
71375,3.973053,9.390564
71376,3.9563904,9.352356
71377,3.9496155,9.333496
71378,3.9389038,9.313141
71379,3.9465332,9.311371
71380,3.9728088,9.3324585
71381,4.0045166,9.356934
71382,4.049164,9.391205
71383,4.0943604,9.433136
71384,4.125946,9.44693
71385,4.176697,9.475403
71386,4.235199,9.500549
71387,4.248596,9.499176
71388,4.273468,9.519104
71389,4.2893677,9.56369
71390,4.29657,9.596344
71391,4.3263245,9.642487
71392,4.3569946,9.678833
71393,4.3866577,9.723114
71394,4.401947,9.757111
71395,4.413147,9.814453
71396,4.419098,9.840607
71397,4.4140015,9.867065
71398,4.4234924,9.89212
71399,4.4208984,9.922211
71400,4.4375305,9.956879
71401,4.4414062,9.988953
71402,4.454193,10.031982
71403,4.45932,10.073883
71404,4.469635,10.111725
71405,4.489624,10.155365
71406,4.501343,10.195892
71407,4.521515,10.243591
71408,4.5357056,10.295044
71409,4.546234,10.345123
71410,4.5623474,10.406189
71411,4.5716553,10.472137
71412,4.5901184,10.560974
71413,4.6106873,10.642395
71414,4.6278687,10.694794
71415,4.657593,10.759949
71416,4.68161,10.805328
71417,4.704071,10.850952
71418,4.720642,10.8862
71419,4.74469,10.937744
71420,4.7625427,10.986908
71421,4.7864075,11.042114
71422,4.817383,11.1185
71423,4.8490295,11.195526
71424,4.928253,11.297913
71425,4.95401,11.344452
71426,4.9779663,11.386902
71427,5.005768,11.4158325
71428,5.033905,11.454071
71429,5.0532227,11.460724
71430,5.074951,11.489655
71431,5.0957336,11.499084
71432,5.1083374,11.506073
71433,5.1264343,11.514648
71434,5.1464233,11.509705
71435,5.161133,11.503662
71436,5.1736145,11.497772
71437,5.184723,11.484711
71438,5.196533,11.470428
71439,5.2124023,11.457123
71440,5.227997,11.43634
71441,5.2372437,11.412384
71442,5.248108,11.380127
71443,5.255768,11.339569
71444,5.2640686,11.2883
71445,5.282379,11.245636
71446,5.296753,11.198151
71447,5.310974,11.158356
71448,5.3232727,11.119293
71449,5.330658,11.067169
71450,5.342102,11.018646
71451,5.3532715,10.964813
71452,5.365204,10.918396
71453,5.3759155,10.869537
71454,5.384033,10.817169
71455,5.389923,10.75061
71456,5.3927917,10.692871
71457,5.3977966,10.645447
71458,5.4040833,10.602386
71459,5.4037476,10.559906
71460,5.404785,10.518219
71461,5.4081726,10.481201
71462,5.4116516,10.445801
71463,5.411438,10.409149
71464,5.4086304,10.378632
71465,5.407379,10.354279
71466,5.406189,10.32373
71467,5.4060974,10.297607
71468,5.405426,10.269012
71469,5.4099426,10.247864
71470,5.407318,10.222015
71471,5.4046326,10.198364
71472,5.4075317,10.174561
71473,5.404846,10.150635
71474,5.404022,10.133209
71475,5.406372,10.111847
71476,5.4009705,10.086273
71477,5.4019165,10.065094
71478,5.396179,10.036102
71479,5.3911743,10.010956
71480,5.3855286,9.986664
71481,5.379547,9.958984
71482,5.3763123,9.939423
71483,5.3778076,9.926971
71484,5.369446,9.904663
71485,5.3604126,9.879181
71486,5.3515625,9.855164
71487,5.346344,9.832764
71488,5.340973,9.8013
71489,5.3386536,9.78241
71490,5.3328857,9.757233
71491,5.3302307,9.736023
71492,5.3263245,9.717377
71493,5.326935,9.701294
71494,5.3255615,9.683807
71495,5.318939,9.660278
71496,5.3104553,9.636902
71497,5.3023376,9.614746
71498,5.2995605,9.598663
71499,5.2836,9.575745
71500,5.274048,9.564056
71501,5.262909,9.542297
71502,5.2499695,9.529236
71503,5.2323914,9.504761
71504,5.2190247,9.488678
71505,5.204956,9.470184
71506,5.194763,9.454559
71507,5.188324,9.437439
71508,5.180176,9.422028
71509,5.166992,9.404694
71510,5.166443,9.397125
71511,5.1517334,9.373413
71512,5.1404114,9.353302
71513,5.122864,9.331329
71514,5.112915,9.316101
71515,5.095093,9.292603
71516,5.082245,9.274628
71517,5.0724487,9.258057
71518,5.060486,9.240356
71519,5.0436707,9.212402
71520,5.0302734,9.192352
71521,5.018921,9.172516
71522,4.9993286,9.14386
71523,4.9860535,9.127106
71524,4.96521,9.10434
71525,4.95343,9.085968
71526,4.933502,9.060455
71527,4.923065,9.0433655
71528,4.914734,9.026703
71529,4.8961487,9.010437
71530,4.878998,8.993317
71531,4.8568726,8.976593
71532,4.844757,8.963318
71533,4.8299255,8.951569
71534,4.8055725,8.934143
71535,4.7905273,8.924713
71536,4.7786255,8.919617
71537,4.7595825,8.907928
71538,4.7421265,8.899445
71539,4.727234,8.894043
71540,4.715027,8.886993
71541,4.693512,8.877014
71542,4.682251,8.873718
71543,4.6631165,8.860992
71544,4.646942,8.85553
71545,4.6316833,8.849731
71546,4.617737,8.843384
71547,4.605255,8.841705
71548,4.5898438,8.840088
71549,4.5712585,8.836761
71550,4.561798,8.837097
71551,4.5520935,8.840546
71552,4.5415344,8.8367
71553,4.537842,8.842163
71554,4.5286255,8.835846
71555,4.518738,8.833221
71556,4.5124207,8.835083
71557,4.5038757,8.836304
71558,4.497345,8.835419
71559,4.4914856,8.841461
71560,4.489746,8.844849
71561,4.4828186,8.844971
71562,4.4747925,8.845398
71563,4.4802856,8.856171
71564,4.477234,8.860931
71565,4.468872,8.865021
71566,4.471344,8.875702
71567,4.4716187,8.88562
71568,4.470215,8.892395
71569,4.467987,8.901306
71570,4.463867,8.908783
71571,4.4656982,8.917664
71572,4.466339,8.92572
71573,4.466858,8.93454
71574,4.4743347,8.947449
71575,4.4795837,8.969757
71576,4.4814453,8.9808655
71577,4.4873657,8.997467
71578,4.4800415,9.003174
71579,4.483551,9.017609
71580,4.484833,9.031708
71581,4.483246,9.048004
71582,4.48407,9.066681
71583,4.481537,9.079742
71584,4.482544,9.089172
71585,4.4720764,9.097168
71586,4.47583,9.110413
71587,4.471985,9.12262
71588,4.465027,9.13559
71589,4.463684,9.143188
71590,4.457367,9.15094
71591,4.454315,9.157776
71592,4.4461975,9.163422
71593,4.448303,9.171692
71594,4.443207,9.181244
71595,4.4480286,9.191772
71596,4.4467163,9.204773
71597,4.437958,9.2039795
71598,4.4315796,9.207367
71599,4.4302673,9.213043
71600,4.430969,9.223022
71601,4.4253235,9.227051
71602,4.4257507,9.224548
71603,4.4248047,9.226135
71604,4.431183,9.236237
71605,4.424835,9.230957
71606,4.422119,9.226044
71607,4.426117,9.229858
71608,4.4308167,9.232147
71609,4.4344177,9.235474
71610,4.430725,9.234619
71611,4.4338074,9.234497
71612,4.4400024,9.237091
71613,4.4409485,9.23349
71614,4.444275,9.231659
71615,4.4404297,9.230225
71616,4.4391785,9.229767
71617,4.435608,9.230103
71618,4.4325256,9.2283325
71619,4.429291,9.227509
71620,4.420044,9.223877
71621,4.4170837,9.220428
71622,4.411957,9.218323
71623,4.4017334,9.206512
71624,4.4052124,9.210449
71625,4.4009705,9.212189
71626,4.3976746,9.209381
71627,4.388916,9.20697
71628,4.3792114,9.201447
71629,4.3888245,9.209381
71630,4.387665,9.211914
71631,4.380249,9.203644
71632,4.38089,9.205353
71633,4.3807373,9.213165
71634,4.3873596,9.222504
71635,4.382416,9.225708
71636,4.3789062,9.230377
71637,4.3824463,9.240234
71638,4.378662,9.2447815
71639,4.3815613,9.2534485
71640,4.3806458,9.260345
71641,4.381592,9.268768
71642,4.3843994,9.277771
71643,4.389984,9.292023
71644,4.3932495,9.302338
71645,4.3906555,9.31015
71646,4.387512,9.315887
71647,4.385376,9.320648
71648,4.385376,9.329437
71649,4.3807373,9.335236
71650,4.3751526,9.3428955
71651,4.362671,9.3403015
71652,4.359314,9.345001
71653,4.3502502,9.346313
71654,4.3406677,9.343018
71655,4.3351746,9.34613
71656,4.334137,9.347504
71657,4.321594,9.345001
71658,4.313965,9.346497
71659,4.3043213,9.347443
71660,4.299591,9.349609
71661,4.293152,9.346527
71662,4.2904053,9.346069
71663,4.282959,9.3471985
71664,4.2713623,9.34433
71665,4.2578125,9.337982
71666,4.2525024,9.344696
71667,4.2450867,9.349915
71668,4.2432556,9.355774
71669,4.2290344,9.352478
71670,4.2169495,9.354767
71671,4.2075195,9.363007
71672,4.208557,9.373962
71673,4.19989,9.3819275
71674,4.196472,9.3923645
71675,4.187561,9.396362
71676,4.187195,9.411407
71677,4.1794434,9.417206
71678,4.1711426,9.422455
71679,4.168213,9.424683
71680,4.1640625,9.431854
71681,4.153412,9.432648
71682,4.150818,9.435852
71683,4.1446533,9.430847
71684,4.1360474,9.426941
71685,4.1216736,9.414581
71686,4.10791,9.407379
71687,4.0893555,9.389069
71688,4.0794067,9.378754
71689,4.064392,9.361359
71690,4.049713,9.343018
71691,4.032898,9.325378
71692,4.011444,9.30365
71693,3.9950867,9.278656
71694,3.979126,9.252777
71695,3.9699402,9.239105
71696,3.957611,9.218353
71697,3.9482727,9.206696
71698,3.9320679,9.187805
71699,3.916748,9.166901
71700,3.907898,9.159088
71701,3.9029846,9.150177
71702,3.8991394,9.153137
71703,3.8876953,9.150299
71704,3.8884888,9.162323
71705,3.8825378,9.168213
71706,3.8815918,9.181152
71707,3.881012,9.196594
71708,3.88031,9.216034
71709,3.8734741,9.225861
71710,3.8764038,9.246185
71711,3.8837585,9.267303
71712,3.8944702,9.292267
71713,3.910797,9.322449
71714,3.9203491,9.344635
71715,3.927826,9.365021
71716,3.9387817,9.389557
71717,3.9561462,9.414612
71718,3.971344,9.440674
71719,3.978424,9.457764
71720,3.973297,9.460266
71721,3.975525,9.469269
71722,3.9832153,9.481873
71723,3.9934998,9.491974
71724,3.9964905,9.493378
71725,3.9980774,9.499603
71726,3.9984741,9.498199
71727,4.000641,9.499329
71728,3.9951172,9.495209
71729,4.0054016,9.49881
71730,4.0148926,9.499023
71731,4.019348,9.494751
71732,4.0223083,9.488007
71733,4.0209656,9.4904785
71734,4.023041,9.4930725
71735,4.0178223,9.48703
71736,4.0346375,9.494232
71737,4.037445,9.494293
71738,4.0479126,9.502777
71739,4.0474854,9.502045
71740,4.0575867,9.509399
71741,4.066223,9.520325
71742,4.0671387,9.522156
71743,4.073639,9.525482
71744,4.08197,9.531616
71745,4.0889893,9.539124
71746,4.0997314,9.54834
71747,4.10495,9.556763
71748,4.112793,9.570465
71749,4.114502,9.577332
71750,4.1166687,9.585632
71751,4.116852,9.591003
71752,4.1151123,9.597687
71753,4.116333,9.606995
71754,4.1197815,9.617462
71755,4.124695,9.626526
71756,4.1213684,9.634033
71757,4.1127625,9.637085
71758,4.1136475,9.641876
71759,4.1173706,9.650818
71760,4.1215515,9.662994
71761,4.127838,9.673584
71762,4.1340027,9.690155
71763,4.1426697,9.697876
71764,4.146332,9.706299
71765,4.15802,9.71344
71766,4.16864,9.725342
71767,4.1814575,9.733978
71768,4.1937256,9.749664
71769,4.2125244,9.765839
71770,4.2210083,9.777557
71771,4.2397156,9.793182
71772,4.2607727,9.816864
71773,4.267853,9.826599
71774,4.2822266,9.849396
71775,4.2992554,9.877899
71776,4.312744,9.894684
71777,4.3270264,9.917084
71778,4.3415527,9.941132
71779,4.353821,9.967865
71780,4.3766785,10.000427
71781,4.397339,10.04068
71782,4.411255,10.064545
71783,4.428253,10.095978
71784,4.44812,10.128998
71785,4.4674683,10.166687
71786,4.481903,10.195099
71787,4.4967346,10.227142
71788,4.516449,10.262848
71789,4.541626,10.307983
71790,4.5555725,10.336182
71791,4.578491,10.367676
71792,4.598633,10.39563
71793,4.615204,10.421082
71794,4.6261597,10.454498
71795,4.6409607,10.499115
71796,4.6562195,10.557098
71797,4.679474,10.604065
71798,4.7052,10.68161
71799,4.7268677,10.721191
71800,4.752716,10.800446
71801,4.7757263,10.857819
71802,4.8034973,10.954376
71803,4.8302,11.01416
71804,4.8433533,11.078339
71805,4.8637695,11.144043
71806,4.8883057,11.197235
71807,4.907379,11.24295
71808,4.8464355,10.801758
71809,4.8621826,10.831207
71810,4.878357,10.861206
71811,4.8960876,10.895111
71812,4.910675,10.926331
71813,4.925293,10.938629
71814,4.942871,10.952179
71815,4.962616,10.978821
71816,4.976898,10.982697
71817,4.9892883,10.990967
71818,4.9992065,10.989166
71819,5.0133667,10.987396
71820,5.033081,10.994263
71821,5.048462,10.993256
71822,5.061371,10.985291
71823,5.076111,10.975403
71824,5.0841675,10.961731
71825,5.09848,10.950134
71826,5.1080017,10.931976
71827,5.124695,10.914459
71828,5.140686,10.898163
71829,5.159424,10.882904
71830,5.1713257,10.854919
71831,5.185211,10.827393
71832,5.201599,10.80368
71833,5.2201843,10.764282
71834,5.233429,10.744507
71835,5.249939,10.721161
71836,5.269928,10.693329
71837,5.2843323,10.670471
71838,5.287201,10.642303
71839,5.2946167,10.616577
71840,5.3045044,10.5998535
71841,5.3135986,10.575226
71842,5.314453,10.547821
71843,5.3156433,10.508942
71844,5.3237,10.490631
71845,5.3320007,10.46698
71846,5.336212,10.434814
71847,5.3381653,10.408203
71848,5.3439026,10.388763
71849,5.334564,10.356049
71850,5.3339233,10.332123
71851,5.3324585,10.305084
71852,5.3298035,10.278839
71853,5.329468,10.251373
71854,5.3251038,10.226898
71855,5.321411,10.198303
71856,5.318268,10.178558
71857,5.32016,10.150696
71858,5.316101,10.132202
71859,5.3146973,10.104858
71860,5.3073425,10.083679
71861,5.307831,10.063843
71862,5.304077,10.036316
71863,5.2990723,10.018463
71864,5.2970886,9.995758
71865,5.293579,9.972412
71866,5.292511,9.950195
71867,5.2955627,9.928772
71868,5.298462,9.9140625
71869,5.292145,9.8871155
71870,5.290222,9.869934
71871,5.2895203,9.850403
71872,5.2884216,9.837158
71873,5.2889404,9.824585
71874,5.290283,9.809753
71875,5.287018,9.791504
71876,5.2805786,9.775177
71877,5.271698,9.757202
71878,5.266083,9.747894
71879,5.259735,9.734131
71880,5.255371,9.720367
71881,5.2526855,9.707367
71882,5.2493896,9.696625
71883,5.243408,9.684692
71884,5.2363586,9.672119
71885,5.228607,9.655853
71886,5.2247314,9.645233
71887,5.2176514,9.634949
71888,5.2099,9.621246
71889,5.209381,9.615509
71890,5.197571,9.597687
71891,5.188629,9.58606
71892,5.1786804,9.569977
71893,5.1679993,9.552521
71894,5.157654,9.535736
71895,5.149658,9.522522
71896,5.133911,9.500122
71897,5.1274414,9.489563
71898,5.120514,9.475067
71899,5.1144714,9.461792
71900,5.1047974,9.444763
71901,5.0926514,9.42981
71902,5.080658,9.413971
71903,5.0667114,9.390228
71904,5.0542297,9.367584
71905,5.0409546,9.350464
71906,5.0291443,9.333313
71907,5.014496,9.31308
71908,4.9926453,9.290802
71909,4.9815063,9.272369
71910,4.9660034,9.254669
71911,4.951355,9.23587
71912,4.9385986,9.221161
71913,4.925171,9.204681
71914,4.912506,9.191986
71915,4.9010315,9.177277
71916,4.8826294,9.1605835
71917,4.865967,9.143311
71918,4.85672,9.130646
71919,4.846527,9.12262
71920,4.835327,9.109467
71921,4.8262634,9.102264
71922,4.8163757,9.094208
71923,4.8069153,9.086945
71924,4.789917,9.075989
71925,4.775696,9.06543
71926,4.7664795,9.056915
71927,4.7512817,9.04837
71928,4.744629,9.040741
71929,4.724823,9.026978
71930,4.709442,9.015778
71931,4.6904907,9.001495
71932,4.6739197,8.991943
71933,4.658844,8.982788
71934,4.644043,8.979492
71935,4.630371,8.978241
71936,4.6230774,8.97702
71937,4.618225,8.977661
71938,4.6093445,8.9809265
71939,4.6042786,8.980804
71940,4.5997314,8.97995
71941,4.5919495,8.978119
71942,4.584076,8.974487
71943,4.576111,8.972321
71944,4.5697327,8.971069
71945,4.5677795,8.973389
71946,4.5652466,8.974762
71947,4.5594177,8.974487
71948,4.554016,8.972778
71949,4.547394,8.975647
71950,4.544739,8.977631
71951,4.5443726,8.98407
71952,4.5375366,8.985565
71953,4.5344543,8.98822
71954,4.53244,8.995087
71955,4.530487,9.001556
71956,4.533905,9.012787
71957,4.5310364,9.018616
71958,4.5343018,9.026062
71959,4.5320435,9.035492
71960,4.524933,9.041382
71961,4.522522,9.046967
71962,4.5291443,9.063141
71963,4.5231934,9.072113
71964,4.520691,9.080536
71965,4.5213013,9.086884
71966,4.517761,9.094696
71967,4.514282,9.10318
71968,4.511688,9.110016
71969,4.503113,9.114227
71970,4.504608,9.123779
71971,4.49765,9.127441
71972,4.4915466,9.136627
71973,4.496582,9.152405
71974,4.496338,9.16272
71975,4.4993286,9.173523
71976,4.4987793,9.183197
71977,4.500763,9.192352
71978,4.500824,9.207489
71979,4.504425,9.216675
71980,4.5045166,9.22821
71981,4.498993,9.231628
71982,4.491211,9.233887
71983,4.485779,9.23999
71984,4.4837036,9.244537
71985,4.4742737,9.243774
71986,4.4728394,9.244995
71987,4.4763184,9.255096
71988,4.474701,9.256439
71989,4.473877,9.260101
71990,4.478821,9.268494
71991,4.4773254,9.272217
71992,4.4726562,9.267914
71993,4.474945,9.268829
71994,4.474365,9.266663
71995,4.480957,9.276001
71996,4.4765625,9.272766
71997,4.4753723,9.271759
71998,4.4694824,9.268005
71999,4.468933,9.270233
72000,4.471405,9.274689
72001,4.4687195,9.2708435
72002,4.462311,9.269592
72003,4.4632263,9.273071
72004,4.474884,9.281952
72005,4.4768677,9.289276
72006,4.4737244,9.288635
72007,4.468506,9.290894
72008,4.464691,9.293182
72009,4.455261,9.290039
72010,4.4508667,9.295441
72011,4.447571,9.301849
72012,4.4519043,9.306244
72013,4.4441223,9.305267
72014,4.437683,9.305756
72015,4.4381104,9.31308
72016,4.438202,9.319305
72017,4.4407043,9.32608
72018,4.4458313,9.339233
72019,4.439972,9.346588
72020,4.4397583,9.353729
72021,4.436096,9.357727
72022,4.4344482,9.363892
72023,4.4370117,9.373871
72024,4.431061,9.375763
72025,4.4279785,9.377167
72026,4.4270325,9.385529
72027,4.42276,9.392548
72028,4.4233093,9.399872
72029,4.418518,9.401489
72030,4.4137573,9.408295
72031,4.4114075,9.409302
72032,4.415802,9.416321
72033,4.4064636,9.412506
72034,4.4040833,9.410004
72035,4.401428,9.411957
72036,4.393585,9.411407
72037,4.390503,9.413788
72038,4.389923,9.418304
72039,4.3827515,9.417114
72040,4.381775,9.422272
72041,4.3793945,9.424011
72042,4.3796997,9.429138
72043,4.375244,9.432922
72044,4.3665466,9.428223
72045,4.3623962,9.425659
72046,4.3444824,9.419739
72047,4.3359375,9.421936
72048,4.328583,9.421661
72049,4.3178406,9.4175415
72050,4.308319,9.419525
72051,4.296997,9.421661
72052,4.2889404,9.423828
72053,4.2825623,9.432892
72054,4.2779236,9.440887
72055,4.267395,9.441162
72056,4.2556458,9.441772
72057,4.2466736,9.44519
72058,4.2401733,9.454712
72059,4.229889,9.463654
72060,4.2240295,9.464752
72061,4.2259827,9.476288
72062,4.217346,9.484528
72063,4.2073975,9.4887085
72064,4.1956177,9.48877
72065,4.186859,9.48764
72066,4.1756287,9.488831
72067,4.1616516,9.486572
72068,4.157593,9.487854
72069,4.148773,9.482025
72070,4.1349487,9.4721985
72071,4.1235046,9.469238
72072,4.1124573,9.462006
72073,4.0996094,9.448181
72074,4.0937805,9.439789
72075,4.084717,9.429993
72076,4.0786743,9.421295
72077,4.063263,9.404144
72078,4.0562134,9.394684
72079,4.039154,9.378204
72080,4.0253296,9.364563
72081,4.021393,9.358246
72082,4.0106506,9.345825
72083,4.0022583,9.341278
72084,3.9937134,9.331848
72085,3.985443,9.329468
72086,3.9812622,9.323212
72087,3.9763184,9.309479
72088,3.9730835,9.31369
72089,3.962738,9.304382
72090,3.9620972,9.309723
72091,3.9587402,9.310608
72092,3.958496,9.313263
72093,3.9590454,9.322479
72094,3.9579468,9.330902
72095,3.966034,9.345184
72096,3.9707031,9.359375
72097,3.9726868,9.368164
72098,3.9802551,9.383484
72099,3.9881897,9.397583
72100,3.998291,9.415619
72101,4.0039062,9.423523
72102,4.0133667,9.445953
72103,4.0153503,9.454315
72104,4.0220947,9.468414
72105,4.035034,9.485596
72106,4.037842,9.49411
72107,4.0498962,9.504913
72108,4.0534363,9.508301
72109,4.053955,9.508514
72110,4.050995,9.507996
72111,4.051361,9.510132
72112,4.0506897,9.51004
72113,4.0529175,9.509216
72114,4.0535583,9.506744
72115,4.056427,9.507751
72116,4.058258,9.512238
72117,4.058777,9.513367
72118,4.055725,9.506226
72119,4.056244,9.509155
72120,4.054016,9.508453
72121,4.0561523,9.516571
72122,4.0574036,9.5234375
72123,4.0573425,9.5303955
72124,4.0567627,9.535858
72125,4.0578003,9.54657
72126,4.0638123,9.562012
72127,4.068512,9.570404
72128,4.065338,9.579498
72129,4.067932,9.590057
72130,4.072693,9.608795
72131,4.076477,9.620941
72132,4.0817566,9.630615
72133,4.0822144,9.643616
72134,4.0834656,9.652283
72135,4.0859985,9.667999
72136,4.09552,9.686951
72137,4.0980835,9.703796
72138,4.099121,9.714691
72139,4.106476,9.738525
72140,4.113434,9.747955
72141,4.1148987,9.760681
72142,4.1188965,9.773132
72143,4.126709,9.790436
72144,4.135254,9.802643
72145,4.144562,9.817108
72146,4.1528015,9.825562
72147,4.162506,9.840515
72148,4.1676025,9.846924
72149,4.179016,9.855194
72150,4.186096,9.860962
72151,4.19339,9.869385
72152,4.2029724,9.878784
72153,4.216095,9.888824
72154,4.230774,9.899139
72155,4.240326,9.906891
72156,4.2531433,9.920227
72157,4.263672,9.932922
72158,4.278839,9.942535
72159,4.291992,9.955139
72160,4.3039856,9.963989
72161,4.3155212,9.974152
72162,4.3311768,9.990082
72163,4.3481445,10.012054
72164,4.369934,10.027649
72165,4.386261,10.0477295
72166,4.3958435,10.0598755
72167,4.4060974,10.075592
72168,4.4257812,10.102325
72169,4.442993,10.123993
72170,4.462372,10.14798
72171,4.4761353,10.168182
72172,4.492859,10.185974
72173,4.509369,10.210358
72174,4.526306,10.23642
72175,4.5402527,10.255524
72176,4.5625,10.28183
72177,4.5785217,10.308289
72178,4.5980835,10.335693
72179,4.620056,10.374207
72180,4.63797,10.406067
72181,4.656952,10.443207
72182,4.6776733,10.484283
72183,4.694092,10.523132
72184,4.7141113,10.554504
72185,4.7354736,10.593231
72186,4.7529297,10.621368
